LMPK00000001,Zaragozic acid A,"1S-((4S-acetoxy-5R-methyl-3-methylene-6-phenylhexyl)-6-(E)-4S,6S-dimethyloct-2-enoyloxy)-4,7S-dihydroxy-2,8-dioxabicyclo[3.2.1]octane-3S,4S,5R-tricarboxylic acid ",C35H46O14   ,690.2888,Polyketides [PK],Other Polyketides [PK00],
LMPK12111295,-,"5,7,8,2'-Tetrahydroxyflavone 7-glucuronide",C21H18O12   ,462.0798,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111296,-,"5,2',6'-Trihydroxy-7,8-dimethoxyflavone 2'-glucuronide",C23H22O13   ,506.106,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111297,-,"5,2'-Dihydroxy-7,8,6'-trimethoxyflavone 2'-glucuronide",C24H24O13   ,520.1217,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111298,-,"5,7,3',6'-Tetrahydroxy-8,2'-dimethoxyflavone 6'-glucoside",C23H24O13   ,508.1217,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111299,Skullcapflavone I 2'-O-glucoside,-,C23H24O11   ,476.1319,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111300,Skullcapflavone I 2'-(2''-E-cinnamoylglucoside),-,C32H30O12   ,606.1737,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111301,Skullcapflavone I 2'-(4''-E-Cinnamoylglucoside),-,C32H30O12   ,606.1737,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111302,-,"5,8,2'-Trihydroxy-7-methoxyflavone",C16H12O6   ,300.0634,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111303,Scutevulin,-,C16H12O6   ,300.0634,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111304,Skullcapflavone I,-,C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111305,-,"5,7-Dihydroxy-8,2'-dimethoxyflavone",C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111306,-,"7-Hydroxy-5,8,2'-trimethoxyflavone",C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111307,Wightin,-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111308,Rehderianin I,-,C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111309,Viscidulin II,-,C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111310,-,"5,7,2'-Trihydroxy-8,6'-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111311,Rivularin (flavone),-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111312,-,"5,7-Dihydroxy-8,2',6'-trimethoxyflavone",C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111313,Altisin,-,C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111314,Ganhuangenin,-,C17H14O8   ,346.0689,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111315,-,"5,7,2',3'-Tetrahydroxy-8,6'-dimethoxyflavone",C17H14O8   ,346.0689,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111316,Andrographin,"5-Hydroxy-2',7,8-trimethoxyflavone",C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111317,-,"5-Hydroxy-2',3',7,8-tetramethoxyflavone",C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111318,-,"5-hydroxy-7,8,2',5'tetramethoxyflavone",C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111319,Norwogonin 7-glucuronide,-,C21H18O11   ,446.0849,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111320,Norwogonin 8-glucuronide,-,C21H18O11   ,446.0849,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111321,Wogonin 5-glucoside,-,C22H22O10   ,446.1213,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111322,Wogonin 7-glucoside,-,C22H22O10   ,446.1213,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111323,Wogonin 7-glucuronide,-,C22H20O11   ,460.1006,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111324,-,"5-Hydroxy-7,8-dimethoxyflavone 5-glucoside",C23H24O10   ,460.137,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111325,-,"5,7,8-Trihydroxyflavone 5-glucoside",C21H20O10   ,432.1057,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111326,-,"7-Hydroxy-5,8-dimethoxyflavone 7-glucuronide",C23H22O11   ,474.1162,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111327,-,"5,7,8-Trihydroxyflavone 7-galactoside",C21H20O10   ,432.1057,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111328,Immaculoside,"7-Hydroxy-5,8-dimethoxyflavone 7-glucoside",C23H24O10   ,460.137,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111329,Norwogonin,-,C15H10O5   ,270.0528,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111330,Wogonin,"5,7-Dihydroxy-8-methoxyflavone",C16H12O5   ,284.0685,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111331,"Norwogonin 5,8-dimethyl ether","7-Hydroxy-5,8-Dimethoxyflavone",C17H14O5   ,298.0841,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111332,7-O-Methylwogonin,"5-Hydroxy-7,8-dimethoxyflavone",C17H14O5   ,298.0841,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111333,"Norwogonin 5,7,8-trimethyl ether",-,C18H16O5   ,312.0998,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111334,-,"5-Methoxy-7,8-methylenedioxyflavone",C17H12O5   ,296.0685,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111335,-,"5,8-Dihydroxy-7-methoxyflavone",C16H12O5   ,284.0685,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111336,-,"5,7-Dihydroxy-8,3',5'trimethoxyflavone",C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111337,6-C-Galactosylisoscutellarein,-,C21H20O11   ,448.1006,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111338,Swertisin 8-methyl ether,-,C23H24O11   ,476.1319,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111339,Precatorin II,-,C28H32O15   ,608.1741,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111340,Isoscutellarein 7-xyloside,-,C20H18O10   ,418.09,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111341,Isoscutellarein 8-glucuronide,-,C21H18O12   ,462.0798,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111342,Isoscutellarein 7-neohesperidoside,-,C27H30O15   ,594.1585,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111343,Isoscutellarein 7-allosyl-(1->2)-glucoside,-,C27H30O16   ,610.1534,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111344,Isoscutellarein 7-(6'''-acetylallosyl-(1->2)-glucoside),-,C29H32O17   ,652.164,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111345,Isoscutellarein 7-(6'''-acetylallosyl-(1->2)-6''-acetylglucoside),-,C31H34O18   ,694.1745,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111346,Isoscutellarein 4'-methyl ether 8-glucuronide,-,C22H20O12   ,476.0955,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111347,Isoscutellarein 4'-methyl ether 7-(6'''-acetylallosyl)(1->2)-glucoside,-,C30H34O17   ,666.1796,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111348,"Isoscutellarein 8,4'-dimethyl ether 7-glucuronide",-,C23H22O12   ,490.1111,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111349,Isoscutellarein 7-glucoside,-,C21H20O11   ,448.1006,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111350,Isoscutellarein 4'-methyl ether 7-allosyl-(1->2)-glucoside,-,C28H32O16   ,624.169,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111351,8-Hydroxyapigenin 7-glucosyl-(1->2)-xyloside,-,C26H28O15   ,580.1428,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111352,8-Hydroxyapigenin 8-sophoroside,-,C27H30O16   ,610.1534,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111353,8-Hydroxyapigenin 8-(6''-E-p-coumaroylglucoside),-,C30H26O13   ,594.1373,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111354,Isoscutellarein 4'-methyl ether 8-glucoside,-,C22H22O11   ,462.1162,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111355,Isoscutellarein 4'-methyl ether 8-(6''-n-butylglucuronide),-,C26H28O12   ,532.1581,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111356,Isoscutellarein 4'-methyl ether 8-(2''-sulfatoglucoside),-,C22H22O14S   ,542.073,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111357,8-Hydroxyapigenin 8-(2''-sulfatoglucuronide),-,C21H18O15S   ,542.0366,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111358,Isoscutellarein 4'-methyl ether 8-(2''-sulfatoglucuronide),-,C22H20O15S   ,556.0523,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111359,"8-Hydroxyapigenin 8-(2'',4''-disulfatoglucuronide)",-,C21H18O18S2   ,621.9935,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111360,"Isoscutellarein 4'-methyl ether 8-(2'',4''-disulfatoglucuronide)",-,C22H20O18S2   ,636.0091,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111361,Isoscutellarein,"4',5,7,8-Tetrahydroxyflavone",C15H10O6   ,286.0477,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111362,Isocutellarein 7-methyl ether,"5,8,4'-Trihydroxy-7-methoxyflavone",C16H12O6   ,300.0634,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111363,Isoscutellarein 8-methyl ether,"5,7,4'-Trihydroxy-8-methoxyflavone",C16H12O6   ,300.0634,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111364,Takakin,-,C16H12O6   ,300.0634,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111365,"Isoscutellarein 7,8-dimethyl ether",-,C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111366,Bucegin,-,C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111367,"Isoscutellarein 7,8,4'-trimethyl ether","5-Hydroxy-7,8,4'-trimethoxyflavone",C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111368,-,"5,8-dihydroxy-7,4'-dimethoxyflavone",C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111369,-,"4',5,7,8-Tetramethoxyflavone",C19H18O6   ,342.1103,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111370,8-Hydroxyluteolin 7-xyloside,-,C20H18O11   ,434.0849,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111371,8-Hydroxyluteolin 7-glucoside,-,C21H20O12   ,464.0955,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111372,8-Hydroxyluteolin 8-glucoside,-,C21H20O12   ,464.0955,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111373,8-Hydroxyluteolin 8-glucuronide,-,C21H18O13   ,478.0747,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111374,8-Hydroxyluteolin 7-allosyl-(1->2)-glucoside,-,C27H30O17   ,626.1483,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111375,8-Hydroxyluteolin 8-gentiobioside,-,C27H30O17   ,626.1483,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111376,"8-Hydroxyluteolin 8,4'-diglucuronide",-,C27H26O19   ,654.1068,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111377,8-Hydroxyluteolin 7-[6'''-acetylallosyl-(1->2)-glucoside],-,C29H32O18   ,668.1589,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111378,8-Hydroxyluteolin 7-[6'''-acetylallosyl-(1->2)-6''-acetylglucoside],-,C31H34O19   ,710.1694,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111379,8-Hydroxyluteolin 7-[6'''-acethylallosyl-(1->2)-3''-acetylglucoside],-,C31H34O19   ,710.1694,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111380,8-Hydroxyluteolin 3'-methyl ether 7-glucoside,-,C22H22O12   ,478.1111,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111381,8-Hydroxyluteolin 3'-methyl ether 7-allosyl-(1->2)-glucoside,-,C28H32O17   ,640.164,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111382,8-Hydroxyluteolin 4'-methyl ether 7-allosyl-(1->2)-glucoside,-,C28H32O17   ,640.164,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111383,8-Hydroxyluteolin 4'-methyl ether 7-(6'''-acetylallosyl-(1->2)-glucoside,-,C30H34O18   ,682.1745,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111384,8-Hydroxyluteolin 4'-methyl ether 8-glucoside,-,C22H22O12   ,478.1111,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111385,8-Hydroxyluteolin 4'-methyl ether 8-glucuronide,-,C22H20O13   ,492.0904,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111386,"8-Hydroxyluteolin 8,3'-dimethyl ether 7-glucoside",-,C23H24O12   ,492.1268,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111387,Hypolaetin 7-sophoroside,-,C27H30O17   ,626.1483,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111388,8-Hydroxyluteolin 3'-methyl ether 8-glucuronide,-,C22H20O13   ,492.0904,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111389,8-Hydroxyluteolin 4'-methyl ether 7-(6'''-acetylallosyl)(1->2)(6''-acetylglucoside),-,C32H36O19   ,724.1851,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111390,Hypolaetin 8-rhamnoside,-,C21H20O11   ,448.1006,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111391,Hypolaetin 8-glucoside-3'-rutinoside,-,C33H40O21   ,772.2062,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111392,"Hypolaetin 7,3'-dimethyl eter 4'-glucoside",-,C23H24O12   ,492.1268,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111393,8-Hydroxyluteolin 8-glucoside-3'-sulfate,-,C21H20O15S   ,544.0523,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111394,8-Hydroxyluteolin 4'-methyl ether 8-glucoside-3'-sulfate,-,C22H22O15S   ,558.0679,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111395,Hypolaetin 7-sulfate-8-glucoside,-,C21H20O15S   ,544.0523,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111396,-,"7,8,3',4'-Tetramethoxy-6'',6''-dimethylpyrano[2'',3'':5,6]flavone",C24H24O7   ,424.1522,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111397,Hypolaetin,-,C15H10O7   ,302.0427,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111398,Onopordin,"5,7,3',4'-Tetrahydroxy-8-methoxyflavone",C16H12O7   ,316.0583,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111399,Hypolaetin 3'-methyl ether,-,C16H12O7   ,316.0583,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111400,"Hypolaetin 8,3'-dimethyl ether","5,7,4'-Trihydroxy-8,3'-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111401,"Hypolaetin 8,3',4'-trimethyl ether","5,7-Dihydroxy-8,3',4'-trimethoxyflavone",C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111402,"Hypolaetin 7,8,3',4'-tetramethyl ether","5-Hydroxy-7,8,3',4'-tetramethoxyflavone",C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111403,Isosinensetin,"5,7,8,3',4'-Pentamethoxyflavone",C20H20O7   ,372.1209,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111404,-,"8,3'-Dihydroxy-5,7,4'-trimethoxyflavone",C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111405,8-Hydroxyluteolin 7-sulfate,-,C15H10O10S   ,381.9995,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111406,-,"5,7-Dihydroxy-8,3',4',5'-tetramethoxyflavone 6-C-glucoside",C25H28O13   ,536.153,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111407,-,"5,7-Dihydroxy-8-3',4',5'-tetramethoxyflavone 5-O-rhamnoside-6-C-glucoside",C31H38O17   ,682.2109,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111408,8-Hydroxytricetin 7-glucuronide,-,C21H18O14   ,494.0697,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111409,-,"7,8,3',4',5'-Pentamethoxy-6'',6''-dimethylpyrano[2'',3'':5,6]flavone",C25H26O8   ,454.1628,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111410,"5-Hydroxy-8-(4-hydroxy-3,5-dimethoxyphenyl)-10-methoxy-2,2-dimethyl-2H,6H-benzo[1,2-b:5,4-b']dipyran-6-one",-,C23H22O8   ,426.1315,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111411,"3',4',5'-Trihydroxywogonin",-,C16H12O8   ,332.0532,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111412,-,"5,7,3',5'-Tetrahydroxy-8,4'-dimethoxyflavone",C17H14O8   ,346.0689,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111413,-,"5,7,3'-Trihydroxy-8,4',5'-trimethoxyflavone",C18H16O8   ,360.0845,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111414,-,"5,3'-Dihydroxy-7,8,4',5'-tetramethoxyflavone",C19H18O8   ,374.1002,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111415,-,"5,7-Dihydroxy-8,3',4',5'-tetramethoxyflavone",C19H18O8   ,374.1002,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111416,Bannamurpanisin,-,C21H22O8   ,402.1315,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111417,-,"5,4'-Dihidroxy-7,8,2',3'-tetramethoxy flavone 5-glucoside",C25H28O13   ,536.153,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111418,-,"2-(2,4-dimethoxyphenyl)-5-hydroxy-7,8-dimethoxyflavone",C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111419,-,"5,4'-Dihidroxy-7,8,2',3'-tetramethoxyflavone",C19H18O8   ,374.1002,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111420,Serpyllin,"5-Hydroxy-2',3',4',7,8-pentamethoxyflavone",C20H20O8   ,388.1158,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111421,-,"5,7,2',4'-Tetrahydroxy-8,5'-dimethoxyflavone",C17H14O8   ,346.0689,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111422,-,"5,2',6'-Trihydroxy-6,7,8-trimethoxyflavone 2'-glucoside",C24H26O13   ,522.1373,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111423,Skullcapflavone II,-,C19H18O8   ,374.1002,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111424,-,"5,8,2'-Trihydroxy-6,7-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111425,Tenaxin I,-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111426,-,"5,2',5'-Trihydroxy-6,7,8-trimethoxyflavone",C18H16O8   ,360.0845,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111427,-,"5,6,2',6'-Tetrahydroxy-7,8-dimethoxyflavone",C17H14O8   ,346.0689,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111428,-,"5,6,2'-Trihydroxy-7,8,6'-trimethoxyflavone",C18H16O8   ,360.0845,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111429,-,"5,7,2'-trihydroxy-6,8-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111430,-,"5,7,3',6'-Tetrahydroxy-6,8,2'-trimethoxyflavone",C18H16O9   ,376.0794,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111431,-,"5,8-Dihydroxy-6,7-dimethoxyflavone",C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111432,-,"8-Hydroxy-5,6,7-trimethoxyflavone",C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111433,Alnetin,-,C18H16O6   ,328.0947,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111434,-,"5,6,7,8-Tetramethoxyflavone",C19H18O6   ,342.1103,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111435,-,"5,7-Dihydroxy-6,8-dimethoxyflavone",C17H14O6   ,314.079,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111436,Isothymusin 8-glucoside,-,C23H24O12   ,492.1268,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111437,Nevadensin 5-glucoside,-,C24H26O12   ,506.1424,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111438,Nevadensin 7-glucoside,-,C24H26O12   ,506.1424,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111439,Nevadensin 5-gentiobioside,-,C30H36O17   ,668.1953,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111440,Nevadensin 7-rutinoside,-,C30H36O16   ,652.2003,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111441,-,"5,8-Dihydroxy-6,7,4'-trimethoxyflavone 8-glucoside",C24H26O12   ,506.1424,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111442,Nevadensin,-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111443,Tangeretin,-,C20H20O7   ,372.1209,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111444,Desmethoxysudachitin,"5,7,4'-Trihydroxy-6,8-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111445,Thymusin,-,C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111446,-,"5,6,8-Trihydroxy-7,4'-dimethoxyflavone",C17H14O7   ,330.074,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111447,Xanthomicrol,-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111448,Pedunculin,-,C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111449,-,"5,6-Dihydroxy-7,8,4'-trimethoxyflavone",C18H16O7   ,344.0896,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
LMPK12111450,-,"7-Hydroxy-5,6,8,4'-tetramethoxyflavone",C19H18O7   ,358.1053,Polyketides [PK],Flavonoids [PK12],Flavones and Flavonols [PK1211]
