LMPR0104510001,Rogioldiol A,-,C20H33BrO2   ,384.1664,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0103500014,5-(1-methoxybutan-2-yl)isolongifol-5-ene,-,C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0104010009,Geranylgeraniol,"3,7,11,15-tetramethylhexadeca-2E,6E,10E,14-tetraen-1-ol",C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010018,"(Z,Z,Z)-geranylgeraniol","(2Z,6Z,10Z)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-ol",C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030005,tuberculosinol,"(2E)-3-methyl-5-[(1R,2S,8aS)-1,2,5,5-tetramethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-yl]pent-2-en-1-ol",C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104160002,aphidicolan-16beta-ol,-,C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104220002,Presphaerol,-,C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104280002,Verrucosan-2b-ol,-,C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104380001,(+)-Verticillol,-,C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104450002,(-)-Dilophol,"(-)-1(10),4,14-prenyl-germacatrien-6beta-ol",C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104530001,(+)-Tormesol,"(+)-3,17-sphenolobadiene-13-ol",C20H34O   ,290.261,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010010,plaunotol,"(2Z,6E)-2-[(3E)-4,8-dimethylnona-3,7-dien-1-yl]-6-methylocta-2,6-diene-1,8-diol",C20H34O2   ,306.2559,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104110002,"(-)-Spongiane-15,16-diol",-,C20H34O3   ,322.2508,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104150001,"(+)-Villanovane-13alpha,19-diol",-,C20H34O3   ,322.2508,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104240002,"(-)-2,7-Dolabelladiene-6beta,10alpha,18-triol",-,C20H34O3   ,322.2508,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104210002,(-)-Enunicelline,"(-)-6alpha,13alpha-epoxy-8(19)-eunicellene-3alpha,4beta,9beta,12beta-tetrol",C20H34O5   ,354.2406,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104220001,Sphaerodiene,-,C20H36   ,276.2817,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030010,sclareol,"(1R,2R,4aS,8aS)-1-[(3R)-3-hydroxy-3-methylpent-4-en-1-yl]-2,5,5,8a-tetramethyldecahydronaphthalen-2-ol labd-14-ene-8,13-diol",C20H36O2   ,308.2715,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010001,Geranylgeranyl diphosphate,"3,7,11,15-tetramethyl-2Z,6Z,10Z,14-hexadecatetraen-1-ol diphosphate",C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010003,"trans,trans,cis-Geranylgeranyl diphosphate","3,7,11,15-tetramethyl-2E,6Z,10Z,14-hexadecatetraen-1-ol diphosphate",C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010013,"2-trans,6-cis,10-trans-geranylgeranyl diphosphate","(2E,6Z,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate",C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030001,ent-Copalyl diphosphate,-,C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030002,Copalyl diphosphate,-,C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030003,syn-Copalyl diphosphate,-,C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030006,tuberculosinyl diphosphate,"(2E)-3-methyl-5-[(1R,2S,8aS)-1,2,5,5-tetramethyl-1,2,3,5,6,7,8,8a-octahydronaphthalen-1-yl]pent-2-en-1-yl trihydrogen diphosphate",C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104040003,terpentedienyl diphosphate,"(2E)-3-methyl-5-[(1R,2R,4aS,8aS)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]pent-2-en-1-yl trihydrogen diphosphate",C20H36O7P2   ,450.1936,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010025,2E-Phytenal,"3,7,11,15-tetramethyl-2E-hexadecenal",C20H38O   ,294.2923,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010005,2Z-Phytenoic Acid,"3,7R,11R,15-tetramethyl-2Z-hexadecenoic acid",C20H38O2   ,310.2872,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010023,2E-Phytenoic acid,"3,7R,11R,15-tetramethyl-2E-hexadecenoic acid",C20H38O2   ,310.2872,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010024,2E-Phytenic acid,"3,7,11,15-tetramethyl-2E-hexadecenoic acid",C20H38O2   ,310.2872,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010016,2-oxophytanic acid,"3,7,11,15-tetramethyl-2-oxohexadecanoic acid",C20H38O3   ,326.2821,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010002,Phytol,"3R,7R,11R,15-tetramethyl-2E-hexadecen-1-ol",C20H40O   ,296.3079,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010027,Phytanal,"3,7R,11R,15-tetramethyl-hexadecan-1-al",C20H40O   ,296.3079,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010004,Phytanic acid,"3,7R,11R,15-tetramethyl-hexadecanoic acid",C20H40O2   ,312.3028,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010036,"3D,7D,11D-Phytanic acid","3R,7R,11R,15-tetramethylhexadecanoic acid",C20H40O2   ,312.3028,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010011,2-hydroxyphytanic acid,"2-hydroxy-3,7,11,15-tetramethylhexadecanoic acid",C20H40O3   ,328.2977,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010015,(2S)-2-hydroxyphytanic acid,"(2S)-2-hydroxy-3,7,11,15-tetramethylhexadecanoic acid",C20H40O3   ,328.2977,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010014,Phytophthora mating hormone alpha1,"(3R,7R,11R,15R)-1,11,16-trihydroxy-3,7,11,15-tetramethylhexadecan-4-one",C20H40O4   ,344.2927,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010007,Phytyl phosphate,"3,7R,11R,15-tetramethyl-2E-hexadecen-1-ol phosphate",C20H41O4P   ,376.2742,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010019,Phytane,"2,6,10,14-tetramethyl-hexadecane",C20H42   ,282.3287,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010006,Phytanol,"3,7R,11R,15-tetramethylhexadecan-1-ol",C20H42O   ,298.3236,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010026,Dihydrophytol,"3,7,11,15-tetramethyl-hexadecan-1-ol",C20H42O   ,298.3236,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010008,Phytyl diphosphate,"3,7R,11R,15-tetramethyl-2E-hexadecen-1-ol diphosphate",C20H42O7P2   ,456.2406,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104010017,phytyl diphosphate,"(2E)-3,7,11,15-tetramethylhexadec-2-en-1-yl trihydrogen diphosphate",C20H42O7P2   ,456.2406,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR01090044,"(11Z)-8,18-methano-retinal",-,C21H28O   ,296.214,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR01090033,"14-methyl-20,14-retro-retinoic acid",-,C21H30O2   ,314.2246,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR01090034,14-methyl-all-trans-retinoic acid,-,C21H30O2   ,314.2246,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR0102060004,jasmolin I,"(1S)-2-methyl-4-oxo-3-[(2Z)-pent-2-en-1-yl]cyclopent-2-en-1-yl (1R,3R)-2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate",C21H30O3   ,330.2195,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104040001,Junceic acid,-,C21H30O3   ,330.2195,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0103050011,(+)-abscisic acid beta-D-glucopyranosyl ester,"1-O-{(2Z,4E)-5-[(1S)-1-hydroxy-2,6,6-trimethyl-4-oxocyclohex-2-en-1-yl]-3-methylpenta-2,4-dienoyl}-beta-D-glucopyranose",C21H30O9   ,426.189,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR02020053,gamma-CEHC Glc,gamma-carboxyethyl-hydroxychroman beta-D-glucoside,C21H30O9   ,426.189,Prenol Lipids [PR],Quinones and hydroquinones [PR02],Vitamin E [PR0202]
LMPR0103050006,dihydrophaseic acid 4-O-beta-D-glucoside,"(2Z,4E)-5-[(1R,3S,5R,8S)-3-(beta-D-glucopyranosyloxy)-8-hydroxy-1,5-dimethyl-6-oxabicyclo[3.2.1]oct-8-yl]-3-methylpenta-2,4-dienoic acid",C21H32O10   ,444.1996,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0104270001,Tintinnadiol,-,C21H32O3   ,332.2351,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104360001,"13,14-dihydroxy-11-mulinen-20-oic acid",-,C21H34O4   ,350.2457,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0103010015,"18:1(5Z)(9Me,13Me,17Me)","9,13,17-trimethyl-5Z-octadecenoic acid",C21H40O2   ,324.3028,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0102060022,pyrethrin II,"(1S)-2-methyl-4-oxo-3-[(2Z)-penta-2,4-dien-1-yl]cyclopent-2-en-1-yl (1R,3R)-3-[(1E)-3-methoxy-2-methyl-3-oxoprop-1-en-1-yl]-2,2-dimethylcyclopropanecarboxylate",C22H28O5   ,372.1937,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104320001,"(-)-20-Acetoy-9-hydroxy-1,6,14-rhamnofolane-triene-3,13-dione",-,C22H28O5   ,372.1937,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0106110002,Quassin,-,C22H28O6   ,388.1886,Prenol Lipids [PR],Isoprenoids [PR01],C30 isoprenoids (triterpenes) [PR0106]
LMPR01070297,14'-apo-beta-carotenal,14'-apo-beta-caroten-14'-al,C22H30O   ,310.2297,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR01090043,"(11Z)-8,18-ethanoretinal",-,C22H30O   ,310.2297,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR0104410001,Sinulobatin A,-,C22H30O3   ,342.2195,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0102060005,jasmolin II,"(1S)-2-methyl-4-oxo-3-[(2Z)-pent-2-en-1-yl]cyclopent-2-en-1-yl (1R,3R)-3-[(1E)-3-methoxy-2-methyl-3-oxoprop-1-en-1-yl]-2,2-dimethylcyclopropanecarboxylate",C22H30O5   ,374.2093,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104060001,Coleone P,-,C22H30O6   ,390.2042,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0106110001,Neoquassin,-,C22H30O6   ,390.2042,Prenol Lipids [PR],Isoprenoids [PR01],C30 isoprenoids (triterpenes) [PR0106]
LMPR0104330003,phorbol 13-acetate,"(1aR,1bS,4aR,7aS,7bS,8R,9R,9aS)-4a,7b,9-trihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate",C22H30O7   ,406.1992,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0102070015,Valtratum,-,C22H30O8   ,422.1941,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR01090012,Retinol Acetate/All-trans-retinyl Acetate,Retinyl acetate,C22H32O2   ,328.2402,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR0102070008,Didrovaltratum,-,C22H32O8   ,424.2097,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104390004,"Taxa-4(20),11(12)-dien-5alpha-yl acetate",-,C22H34O2   ,330.2559,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104390006,"Taxa-4(20),11(12)-dien-5alpha-acetoxy-10beta-ol",-,C22H34O3   ,346.2508,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030009,"1,9-dideoxyforskolin","(3R,4aS,5S,6S,6aS,10aS,10bR)-3-ethenyl-6-hydroxy-3,4a,7,7,10a-pentamethyl-1-oxododecahydro-1H-benzo[f]chromen-5-yl acetate",C22H34O5   ,378.2406,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104030004,forskolin,"(3R,4aR,5S,6S,6aS,10S,10aR,10bS)-3-ethenyl-6,10,10b-trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxododecahydro-1H-benzo[f]chromen-5-yl acetate",C22H34O7   ,410.2305,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR01090046,Etretinate,-,C23H30O3   ,354.2195,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR0104320002,Neoglabrescin A,-,C23H30O9   ,450.189,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR01090045,"(11Z)-8,18-propano-retinal",-,C23H32O   ,324.2453,Prenol Lipids [PR],Isoprenoids [PR01],Retinoids [PR0109]
LMPR0104090002,Caesalpinin N,-,C23H32O6   ,404.2199,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0103010020,"20:3(5Z,9Z,17Z)(11Me,15Me,19Me)","11,15,19-trimethyl-5Z,9Z,17Z-eicosatrienoic acid",C23H40O2   ,348.3028,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010018,"20:2(5Z,9Z)(11Me,15Me,19Me)","11,15,19-trimethyl-5Z,9Z-eicosadienoic acid",C23H42O2   ,350.3185,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0103010016,"20:1(5Z)(11Me,15Me,19Me)","11,15,19-trimethyl-5Z-eicosenoic acid",C23H44O2   ,352.3341,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR01070208,Bixindial/ Bixin aldehyde,-,C24H28O2   ,348.2089,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR01070209,Norbixin,-,C24H28O4   ,380.1988,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR0102070010,Harpagoside,-,C24H30O11   ,494.1788,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0104230002,Brianthein X,"9beta,12alpha-diacetoxy-6alpha-chloro-13alpha,14alpha-epoxy-2-hydroxy-3,5(16)-briaradiene-18,7-olide",C24H31ClO9   ,498.1657,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104230001,Briantheine W,"2beta,14alpha-diacetoxy-5,8(17),11-briaratriene-18,7-olide",C24H32O6   ,416.2199,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0102070026,Iridodial glucoside tetraacetate,-,C24H34O11   ,498.2101,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070027,8-Epiiridodial glucoside tetraacetate,-,C24H34O11   ,498.2101,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0105060003,Hyrtial,12beta-hydroxy-25-nor-16-scalaren-24-al,C24H38O2   ,358.2872,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0104350001,(-)-Fusicoplagin A,"(-)-8alpha,15-diacetoxy-4beta,9alpha,14beta-trihydroxy-3(16)-fusicoccene",C24H38O7   ,438.2618,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR03070024,Nor-Dolichoic acid-[13-22],-,C24H40O2   ,360.3028,Prenol Lipids [PR],Polyprenols [PR03],Dolichols [PR0307]
LMPR03070023,Nor-Dolichol-[13-22],-,C24H42O   ,346.3236,Prenol Lipids [PR],Polyprenols [PR03],Dolichols [PR0307]
LMPR01070210,Bixin,-,C25H30O4   ,394.2144,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR0104170033,gibberellin A3 O-beta-D-glucoside,-,C25H32O11   ,508.1945,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0102070033,7-Dehydrologanin tetraacetate,-,C25H32O14   ,556.1792,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070034,Deutzioside pentaacetate,-,C25H32O14   ,556.1792,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070019,Deoxyloganin tetraacetate,-,C25H34O13   ,542.1999,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070021,8-Epideoxyloganin tetraacetate,-,C25H34O13   ,542.1999,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR0102070029,7-Epiloganin tetraacetate,-,C25H34O14   ,558.1949,Prenol Lipids [PR],Isoprenoids [PR01],C10 isoprenoids (monoterpenes) [PR0102]
LMPR01070293,"(3S,5R,6R)-3,5-dihydroxy-6,7-didehydro-5,6-dihydro-12'-apo-beta-caroten-12'-al","13-[(1R)-2R,4S-dihydroxy-2,6,6-trimethylcyclohexylidene]-2,7,11-trimethyltrideca-2E,4E,6E,8E,10E,12R-hexaenal",C25H34O3   ,382.2508,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR01070294,"(3S,5R,6S)-5,6-epoxy-3-hydroxy-5,6-dihydro-12'-apo-beta-caroten-12'-al","13-[(1S)-4S-hydroxy-2,2,6R-trimethyl-7-oxabicyclo[4.1.0]hept-1-yl]-2,7,11-trimethyltrideca-2E,4E,6E,8E,10E,12E-hexaenal",C25H34O3   ,382.2508,Prenol Lipids [PR],Isoprenoids [PR01],C40 isoprenoids (tetraterpenes) [PR0107]
LMPR0104170037,gibberellin A2 O-beta-D-glucoside,-,C25H36O11   ,512.2258,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR02020058,didesmethyl tocotrienol,"2R-[(3E,7E)-4,8,12-trimethyltrideca-3,7,11-trien-1-yl]-3,4-dihydro-2H-chromen-6-ol",C25H36O2   ,368.2715,Prenol Lipids [PR],Quinones and hydroquinones [PR02],Vitamin E [PR0202]
LMPR0105050001,Ophiobolin A,-,C25H36O4   ,400.2614,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105020001,Manoalide,-,C25H36O5   ,416.2563,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105060001,(+)-Scalarin,"(+)-12alpha,25alpha-dihydoxy-16-scalaren-24,25-olide",C25H38O4   ,402.277,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105060005,16-O-deacetyl-16-epi-scalarolbutenolide,"(4S,5aS,5bR,7aS,11aS,11bR,13R,13aR,13bS)-4,13-dihydroxy-5b,8,8,11a,13a-pentamethyl-5,5a,5b,6,7,7a,8,9,10,11,11a,11b,12,13,13a,13b-hexadecahydrochryseno[1,2-b]furan-2(4H)-one",C25H38O4   ,402.277,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105030001,(-)-Ceriferol 1,-,C25H40O   ,356.3079,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105040001,(+)-Dysideapalaunic acid,-,C25H40O2   ,372.3028,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105060002,(+)-Desoxyscalarin,"(+)-24,25-epoxy-16-scalaren-12alpha,25alpha-diol",C25H40O3   ,388.2977,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105040002,(-)-Salvisyriacolide,-,C25H40O6   ,436.2825,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR03070025,Dolichoic acid-[18-20],-,C25H42O2   ,374.3185,Prenol Lipids [PR],Polyprenols [PR03],Dolichols [PR0307]
LMPR0104150003,"19-(3-methyl-butanoyloxy)-villanovane-13alpha,17-diol",-,C25H42O5   ,422.3032,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0104150002,"3beta-(3-methyl-butanoyloxy)-villanovane-13alpha,17-diol",-,C25H42O6   ,438.2981,Prenol Lipids [PR],Isoprenoids [PR01],C20 isoprenoids (diterpenes) [PR0104]
LMPR0105010004,C25:4 Highly branched isoprenoid A,"2,6,10,14-tetramethyl-7-(3-methylene-pent-4-enyl)-pentadeca-5E,9E-diene",C25H44   ,344.3443,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105010005,C25:4 Highly branched isoprenoid B,"2,6,10,14-tetramethyl-9E-(3-methyl-pent-4-enylidene)-pentadeca-2,6Z-diene",C25H44   ,344.3443,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105010006,C25:4 Highly branched isoprenoid C,"2,6,10,14-tetramethyl-9E-(3-methyl-pent-4-enylidene)-pentadeca-2,6E-diene",C25H44   ,344.3443,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105020003,C25:3 Monocyclic highly branched isoprenoid,"1-methyl-4-(prop-1-en-2-yl)-3-(2,6,10-trimethyl-dodec-11-en-6-yl)-cyclohex-1-ene",C25H44   ,344.3443,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0105010001,"C25:3 6,7-Epoxy highly branched isoprenoid","2,6,14-trimethyl-6,7-epoxy-10-methylene-9-(3-methylpent-4-enyl)-pentadec-2-ene",C25H44O   ,360.3392,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR0103010021,"22:3(5Z,9Z,19Z)(13Me,17Me,21Me)","13,17,21-trimethyl-5Z,9Z,19Z-docosatrienoic acid",C25H44O2   ,376.3341,Prenol Lipids [PR],Isoprenoids [PR01],C15 isoprenoids (sesquiterpenes) [PR0103]
LMPR0105010014,all-trans-pentaprenyl diphosphate,"3,7,11,15,19-pentamethylicosa-2E,6E,10E,14E,18-pentaen-1-yl trihydrogen diphosphate",C25H44O7P2   ,518.2562,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
LMPR03080015,dolichyl-4 phosphate,dolichyl-4 phosphate,C25H45O4P   ,440.3055,Prenol Lipids [PR],Polyprenols [PR03],Dolichol monophosphates [PR0308]
LMPR0105010007,C25:3 Highly branched isoprenoid A,"2,6,10,14-tetramethyl-9-(3-methylpent-4-enyl)-pentadeca-2,10E-diene",C25H46   ,346.36,Prenol Lipids [PR],Isoprenoids [PR01],C25 isoprenoids (sesterterpenes) [PR0105]
